x1,x2,x3,x4,eigen_index,mixtime,mat_idx
0.347414534073323,0.6140211275778711,-0.9046599771827459,0.17074814159423113,0,NA,2
0.8890179228037596,0.7639985959976912,-0.9275630218908191,0.947933332528919,0,NA,2
-0.21290696924552321,0.6847108169458807,0.3665677374228835,-0.8452112283557653,1,37,2
-0.8944064797833562,-0.10050945682451129,-0.8814349612221122,-0.2874082587659359,0,NA,2
0.8712307144887745,0.47134040435776114,0.16354340454563498,0.4538854626007378,0,NA,2
0.9388232049532235,0.26706947246566415,0.17111841309815645,-0.3872495680116117,0,NA,2
-0.30307581555098295,0.49140319461002946,0.3967685834504664,0.072996127884835,1,26,2
-0.7573934840038419,-0.5498584331944585,0.37910792836919427,-0.8037456050515175,0,NA,2
0.6199239077977836,0.7295109075494111,-0.1168678286485374,-0.3714900934137404,1,38,2
-0.06879977649077773,-0.9104644758626819,0.08605009783059359,-0.21518706111237407,1,48,2
0.8310520425438881,-0.9704774278216064,-0.6456861263141036,0.9603101862594485,4,12,3
-0.910401948262006,-0.6331105576828122,0.47415634896606207,0.20064170332625508,4,15,3
0.9946558168157935,0.8459241003729403,-0.742691908031702,0.8181871525011957,4,13,3
-0.12570924311876297,-0.44953769305720925,0.6894654324278235,0.43384385807439685,4,17,3
0.9263276415877044,-0.4494200428016484,0.41380289010703564,-0.8156017023138702,4,11,3
-0.07791616953909397,0.644359324593097,0.2971593369729817,0.48027037642896175,4,11,3
0.8003746601752937,0.33089719666168094,0.9161132713779807,-0.31749229365959764,4,14,3
0.5925287990830839,0.9806402581743896,0.3354432717896998,-0.998986538965255,4,16,3
0.02971248608082533,0.9804456569254398,0.7537605478428304,-0.12646725960075855,4,13,3
-0.8826091140508652,-0.8399225817993283,-0.7627581655979156,0.8230723664164543,4,15,3
0.21375911915674806,-0.8178927968256176,-0.9922871375456452,0.32632161444053054,4,13,3
-0.5149826682172716,-0.012073491234332323,0.26417298056185246,-0.4124388308264315,4,12,3
-0.7002460183575749,-0.6294229603372514,0.6114533203653991,-0.7160009886138141,4,13,3
0.5664441757835448,-0.03437164565548301,0.6490159761160612,0.07193593913689256,4,13,3
0.2690045409835875,0.7721127429977059,0.15599084552377462,-0.808463710360229,4,19,3
0.6343573671765625,0.6474891370162368,0.19810055196285248,-0.39021865325048566,4,17,3
-0.6232770490460098,-0.4202635367400944,-0.39756796695291996,-0.5828379448503256,4,14,3
0.6085551464930177,-0.5288819558918476,-0.49184495490044355,0.9110857229679823,4,13,3
-0.30475122248753905,-0.8100449936464429,0.8776357192546129,-0.9216532036662102,4,10,3
-0.6581363594159484,0.9135370557196438,-0.2211698228493333,-0.9580806316807866,4,13,3
-0.504619896877557,0.07796621508896351,0.5467607122845948,-0.8455247208476067,4,14,3
-0.8848580531775951,0.8363590920343995,-0.07903841836377978,-0.9216278279200196,4,12,3
-0.4654968655668199,-0.06093868054449558,-0.1844677608460188,0.5574455945752561,4,12,3
-0.4527017888613045,0.6954794069752097,-0.9762596883811057,0.08418227825313807,4,7,3
0.9931269506923854,0.17269248887896538,-0.7218988994136453,0.04205157933756709,4,12,3
-0.7236011223867536,-0.42850430216640234,0.5846918202005327,-0.7165332925505936,4,13,3
-0.8316317270509899,-0.6016026586294174,-0.6071507278829813,0.27615092881023884,4,16,3
0.017346428241580725,0.7168669584207237,-0.6034955875948071,-0.5711333849467337,4,15,3
-0.06644708290696144,-0.8603112488053739,-0.8354525961913168,-0.6644592387601733,4,11,3
0.5561354737728834,-0.19751306110993028,0.8987000458873808,-0.7116976943798363,4,12,3
-0.47465823916718364,0.921082557644695,-0.32160588121041656,0.6902097957208753,4,7,3
-0.20469358330592513,-0.8812764515168965,-0.6580450180917978,-0.5928210746496916,4,12,3
-0.7980196666903794,-0.2481611045077443,0.26928174775093794,-0.6495664976537228,4,17,3
-0.47965416871011257,0.3647953625768423,-0.32020910177379847,-0.8087340015918016,4,14,3
-0.08476174669340253,-0.6774419513531029,0.7734685768373311,-0.16288057062774897,4,11,3
-0.8140359157696366,0.4505068575963378,0.06847447622567415,0.347587407566607,4,9,3
0.1344933994114399,-0.291391690261662,0.030252024997025728,-0.1343499650247395,4,9,3
0.8552306247875094,0.5936249615624547,0.8496863567270339,0.23833936732262373,4,17,3
-0.4718900746665895,-0.7521722917445004,0.8758823699317873,0.35999880637973547,4,8,3
0.9662391701713204,-0.03176158340647817,0.8930816324427724,-0.986565294675529,4,12,3
0.9283340168185532,0.37738032918423414,-0.7964857146143913,-0.5899710757657886,4,13,3
-0.4940811754204333,-0.03113754140213132,-0.5071452860720456,0.662934182677418,4,12,3
0.1976157333701849,-0.477659416384995,-0.028452674858272076,-0.8847935358062387,4,7,3
0.7148078982718289,0.9072109474800527,-0.4742753845639527,-0.9231667658314109,4,15,3
0.01817944971844554,0.3437495129182935,-0.9779008380137384,0.18751741759479046,4,6,3
-0.4376587262377143,-0.988998762331903,-0.4026334434747696,-0.26359124947339296,4,13,3
-0.2770441980101168,0.14641051040962338,-0.946906122379005,0.014073853846639395,4,13,3
-0.470812420360744,-0.6917038839310408,-0.6664872677065432,-0.41674173856154084,4,13,3
0.0925393421202898,-0.09785838332027197,0.4014083589427173,0.40617283107712865,4,11,3
-0.9954315996728837,0.6989197134971619,0.4951574928127229,0.07777010789141059,4,5,3
-0.9651186056435108,-0.05158360814675689,-0.3639763598330319,-0.606521955691278,4,21,4
0.8503730953671038,0.43778116162866354,-0.05543586332350969,0.10355473030358553,4,16,4
-0.6359651698730886,0.7236050493083894,-0.37068767938762903,0.4911195244640112,4,20,4
-0.08113570464774966,0.17346053244546056,0.42695127381011844,-0.34916170220822096,4,18,4
-0.2756429254077375,-0.7703898879699409,0.5174165237694979,-0.06636733934283257,4,7,4
-0.5533438897691667,-0.42600468546152115,0.57207404775545,-0.7250305372290313,4,23,4
-0.24070228775963187,-0.9659461593255401,0.7092690481804311,0.9106123428791761,4,11,4
0.6306355693377554,0.15424093743786216,0.32967625139281154,-0.45777894696220756,4,15,4
-0.9042348363436759,0.8397565400227904,-0.6676463144831359,-0.2791078547015786,4,21,4
0.3732652268372476,0.08743380196392536,-0.20923623675480485,-0.9932876233942807,4,15,4
-0.19833085732534528,-0.4073190032504499,-0.47425275947898626,0.6867983057163656,4,15,4
-0.48116827430203557,-0.22845105035230517,-0.7141080182045698,-0.42841995507478714,4,15,4
0.4076505429111421,-0.4487943984568119,0.8070917925797403,-0.6211481019854546,4,16,4
-0.8645872203633189,0.09851977415382862,0.1708341888152063,-0.7287648976780474,4,22,4
-0.08103812159970403,0.6825728840194643,0.35664099594578147,0.2970567815937102,4,20,4
-0.44641669979318976,0.58395541831851006,0.1674576927907765,-0.25448652217164636,4,20,4
-0.6739043747074902,-0.28357516694813967,-0.9786372729577124,-0.7971199997700751,4,18,4
0.7867455170489848,0.8057252736762166,-0.24933462776243687,-0.23767833318561316,4,14,4
-0.8601148892194033,0.5347914225421846,-0.12967657949775457,-0.7331138653680682,4,20,4
0.5272341328673065,0.9631663020700216,0.9491715175099671,-0.8180874357931316,4,15,4
0.9928201418370008,0.00619159359484911,0.746730494312942,0.3867400889284909,4,19,4
-0.4271288476884365,-0.30644031148403883,0.3356336154974997,0.9992607664316893,4,14,4
-0.5302358367480338,0.1262399642728269,-0.4639462982304394,0.6042141495272517,4,15,4
0.9836836839094758,-0.6969959554262459,-0.158396921120584,0.9182089320383966,4,19,4
-0.3718721102923155,0.2395392181351781,0.3208880526944995,0.4811161318793893,4,19,4
0.05222287401556969,-0.95774956792593,-0.4034050740301609,-0.7982743326574564,4,24,4
-0.8148304596543312,0.6602015248499811,0.49349246779456735,-0.8297927384264767,4,19,4
0.5174917234107852,0.301728084217757,0.22953429073095322,0.7394332513213158,4,21,4
0.8951782118529081,0.46841989178210497,0.35245057800784707,0.8911182074807584,4,19,4
-0.7420252403244376,-0.36933545488864183,-0.32527741929516196,-0.5229743206873536,4,17,4
-0.07844977453351021,0.8609431846998632,-0.47166578425094485,-0.6874199220910668,4,15,4
-0.7147242743521929,-0.518717956263572,-0.1664075911976397,0.13786049652844667,4,14,4
0.4094289243221283,0.572696884162724,-0.704472569283098,-0.23118336591869593,4,15,4
-0.6676105093210936,-0.6312245088629425,0.49868827126920223,0.43492549983784556,4,15,4
0.4366267593577504,-0.17470704670995474,0.10141348140314221,-0.18582968600094318,4,19,4
0.8387439772486687,0.18961316160857677,0.44350471906363964,0.5078332284465432,4,19,4
0.786918165627867,0.542227687779814,0.2179940789937973,-0.3130235802382231,4,13,4
0.9777686856687069,0.8247692603617907,-0.5124992202036083,0.6298548094928265,4,17,4
-0.7050260002724826,-0.5399313909001648,-0.06369822658598423,0.04578177258372307,4,14,4
-0.9987336788326502,-0.15894097788259387,-0.33669932885095477,0.4612264297902584,4,16,4
-0.9426084840670228,-0.15942271705716848,0.20910734962671995,-0.3935732441022992,4,20,4
-0.5101817990653217,-0.6368048833683133,0.06099894689396024,0.8989019077271223,4,7,4
0.1725449156947434,0.13007147796452045,0.8741021561436355,0.22238038713112473,4,22,4
-0.514663580339402,-0.9893658421933651,-0.2942957505583763,-0.8807104965671897,4,17,4
-0.19221137184649706,-0.05885834200307727,-0.26189936324954033,-0.24264348950237036,4,16,4
0.19566694041714072,-0.9997233031317592,0.12521619955077767,-0.6907808114774525,4,24,4
0.8544647633098066,0.91829804610461,0.6981760091148317,0.6403023856692016,4,14,4
0.6843884973786771,-0.9946524701081216,-0.9861180600710213,-0.41870981035754085,4,28,4
0.46715092146769166,-0.33061156095936894,0.6167545774951577,-0.82102474803105,4,15,4
-0.9172128387726843,0.5916009219363332,0.799869985319674,-0.7981024011969566,4,20,4
-0.9304972281679511,0.2935041831806302,-0.976689700037241,-0.9721589758992195,4,29,5
-0.9761466705240309,-0.32457603933289647,-0.7681343937292695,0.20791884092614055,4,26,5
0.39930566074326634,-0.23514753207564354,-0.40714517002925277,-0.8880774509161711,4,21,5
0.19894673256203532,0.07991828257218003,-0.031315896194428205,-0.15942872781306505,4,20,5
-0.4210118353366852,0.7848788029514253,0.7795797111466527,0.7440914460457861,4,22,5
0.3468987909145653,-0.8938457318581641,0.11853006901219487,-0.4067992432974279,4,21,5
0.8621705281548202,-0.49701755540445447,0.8379380698315799,-0.7875431338325143,4,22,5
0.06567030493170023,0.09063087403774261,-0.3231740929186344,0.33048741798847914,4,24,5
-0.8982757232151926,-0.1155624813400209,-0.8732981253415346,0.15819870820268989,4,27,5
-0.32000280590727925,0.5390905351378024,0.7087963707745075,0.5704729789867997,4,23,5
0.7837258549407125,-0.5044397749006748,0.9264275641180575,0.5649756817147136,4,31,5
-0.8070336654782295,0.4852868407033384,0.97949078399688,-0.6141465175896883,4,18,5
0.004315371625125408,-0.6282660714350641,-0.6372571322135627,-0.510216782335192,4,25,5
0.6776080620475113,0.16803264152258635,-0.9665752104483545,0.8267857180908322,4,24,5
-0.37084649922326207,-0.1891994159668684,0.26482541766017675,-0.4165863641537726,4,28,5
-0.9133753743954003,0.5634541949257255,0.5496424259617925,-0.7600703448988497,4,24,5
0.06651414278894663,0.31447935616597533,-0.6939369793981314,0.7819599248468876,4,23,5
-0.24966495158150792,0.5124778347089887,-0.6448307940736413,0.7686746153049171,4,15,5
-0.4775245049968362,-0.7230094405822456,-0.39475101698189974,0.9840260893106461,4,21,5
0.2530751219019294,-0.19968096213415265,0.40476759849116206,-0.6166934198699892,4,14,5
-0.46194779407233,0.3771316837519407,-0.042762260884046555,-0.03344320273026824,4,22,5
0.10071415919810534,-0.6395210046321154,-0.032680938486009836,-0.003397963475435972,4,26,5
0.7164208255708218,0.67296336684376,-0.8404633016325533,0.758312651887536,4,26,5
0.8102333298884332,-0.3084604451432824,0.5028617512434721,-0.9089013114571571,4,19,5
-0.4554414446465671,0.448784273583442,0.16929819760844111,0.060706648509949446,4,9,5
-0.013145667500793934,-0.5476372404955328,-0.8115863795392215,0.456046846229583,4,34,5
0.8150498713366687,-0.20076110446825624,-0.4702053847722709,0.8430043193511665,4,27,5
-0.007634601090103388,0.2971207620576024,-0.38656273018568754,0.9663069103844464,4,22,5
-0.25157808186486363,0.9215883081778884,-0.10885128937661648,0.8226370941847563,4,23,5
-0.8414938072673976,-0.29983785143122077,-0.29857236659154296,0.7838540151715279,4,21,5
-0.2972851078957319,-0.14126878371462226,0.25017930660396814,-0.18899166956543922,4,24,5
0.3262233124114573,-0.9066551495343447,0.5807722648605704,0.13468591636046767,4,30,5
0.196580380667001,0.9426169968210161,0.3884553206153214,0.9033891493454576,4,26,5
-0.41728842072188854,0.11536104325205088,0.09878869727253914,0.5922175440937281,4,16,5
0.041450942400842905,0.36042277282103896,0.3962009400129318,-0.16990297473967075,4,33,5
-0.21868855133652687,-0.7667168765328825,0.9988351361826062,0.7864834265783429,4,20,5
-0.8423594967462122,-0.19420827459543943,-0.3458442618139088,0.15647142101079226,4,25,5
0.8391959276050329,-0.045982266310602427,0.8574602091684937,-0.005072141531854868,4,28,5
-0.9024927103891969,-0.12748318118974566,-0.311468031257391,-0.7294291332364082,4,34,5
0.6636687996797264,0.3872335613705218,0.4543180903419852,0.3060582079924643,4,32,5
-0.5581992580555379,0.7078679869882762,0.8068564683198929,0.4720541564747691,4,21,5
0.5028668977320194,-0.22242815187200904,0.5207044454291463,-0.454517574980855,4,22,5
-0.9587400224991143,-0.9194539897143841,0.5865590940229595,-0.43537763971835375,4,25,5
0.7579213720746338,-0.05975782731547952,-0.0706053371541202,0.24794253148138523,4,25,5
-0.38825422059744596,-0.7901493920944631,-0.9112968356348574,-0.44310626527294517,4,28,5
-0.7852287217974663,-0.9593636351637542,-0.8132658516988158,-0.3078362732194364,4,37,5
0.8200871273875237,-0.09437842760235071,0.2420084080658853,0.23248169850558043,4,26,5
-0.6310507263988256,0.1528153195977211,-0.2557732043787837,-0.6325798141770065,4,34,5
0.20565248327329755,0.8416746030561626,0.5413449052721262,0.3415117124095559,4,27,5
-0.9882450099103153,0.6483123507350683,0.5538032404147089,-0.5097075374796987,4,22,5
0.48165384121239185,-0.006039605475962162,0.41497438168153167,-0.5037710410542786,4,35,6
-0.4411772759631276,0.026291783899068832,-0.5037033944390714,0.8229209324344993,4,43,6
-0.4574973941780627,-0.3510567178018391,0.8546775742433965,-0.9145942009054124,4,23,6
0.9241473744623363,0.6179245659150183,0.7626173300668597,0.9345521195791662,4,24,6
0.029012524522840977,-0.2756477193906903,0.17625080049037933,0.6123498580418527,4,32,6
-0.06376177305355668,0.5043957675807178,0.5537625229917467,0.17451409762725234,4,33,6
-0.07060555135831237,-0.008984555024653673,-0.482628860976547,0.9703802345320582,4,31,6
0.8140449705533683,-0.9073039926588535,0.8595231347717345,-0.5869185356423259,4,47,6
0.7881708350032568,-0.13483564462512732,-0.2434473568573594,0.08000635216012597,4,28,6
0.9351502740755677,-0.5311275264248252,-0.33484086068347096,0.1403266075067222,4,30,6
-0.44026157865300775,0.01581198303028941,-0.8420970514416695,0.31824160274118185,4,31,6
0.6412183195352554,0.056037002708762884,0.14010478183627129,0.34392237896099687,4,18,6
-0.1990061542019248,-0.14620012510567904,0.7605902059003711,-0.6773979365825653,4,24,6
-0.5673266141675413,0.2812275900505483,-0.2478012409992516,-0.44122177362442017,4,19,6
0.0386710693128407,0.41909827198833227,-0.27137407567352057,0.5203751376830041,4,28,6
0.0484006330370903,0.9412975483573973,0.47547609405592084,0.8265470298938453,4,30,6
-0.41829223884269595,0.956251366995275,-0.6794177531264722,0.4449486108496785,4,34,6
0.5596075463108718,0.1903514782898128,0.10282675828784704,-0.36286614183336496,4,30,6
-0.07503370847553015,-0.38594236178323627,-0.24956989800557494,0.7643691161647439,4,34,6
0.39179947413504124,-0.27871094923466444,-0.5142908873967826,-0.3906811559572816,4,42,6
-0.38552246056497097,-0.07106719305738807,-0.6412941254675388,-0.33098797546699643,4,24,6
-0.8923593331128359,0.3298578835092485,-0.298992145806551,0.8457613592036068,4,37,6
-0.1259594145230949,-0.8310904065147042,-0.7419572281651199,-0.02713949279859662,4,29,6
0.8494133320637047,-0.8459145706146955,0.603086041752249,0.352002018596977,4,29,6
0.4491937584243715,0.20975012937560678,0.081654311157763,0.8470650934614241,4,26,6
0.05763903632760048,-0.3754002279601991,0.20274914056062698,-0.4741689641959965,4,30,6
-0.7462271973490715,0.8043090300634503,0.6117873541079462,-0.03186148218810558,4,34,6
-0.32870079670101404,-0.43097322061657906,-0.4956254744902253,-0.4320785808376968,4,27,6
-0.08795333188027143,-0.5084707429632545,0.9120136462152004,-0.8066993462853134,4,27,6
0.7648380976170301,0.8391941105946898,-0.12068409007042646,-0.6676434054970741,4,28,6
0.3899462982080877,-0.5188015019521117,0.28493174305185676,0.2173532946035266,4,30,6
-0.81575787253677845,-0.4869137294590473,0.8773651933297515,-0.594859981443733,4,16,6
-0.5721808290109038,0.6039647879078984,0.8989359410479665,-0.7818802231922746,4,25,6
0.2262198212556541,0.6318683950230479,-0.8181490828283131,0.9210338820703328,4,26,6
0.2731193075887859,0.9852655907161534,-0.6192558673210442,0.21626556850969791,4,23,6
0.2844863021746278,0.1549162669107318,-0.648662575520575,0.5677493559196591,4,21,6
-0.4875018964521587,-0.7016880265437067,0.8459002571180463,0.84575837245211,4,33,6
0.8480201158672571,0.5575470491312444,-0.9137492515146732,-0.29226991906762123,4,28,6
0.31449036160483956,0.2710912125185132,0.6999485259875655,-0.04567503836005926,4,22,6
-0.9574998361058533,-0.14637424750253558,0.2644167635589838,-0.46220627101138234,4,21,6
-0.7519400790333748,0.9859511204995215,0.5406632237136364,0.8361958502791822,4,40,6
-0.1724856635555625,0.11777190305292606,0.7882356503978372,0.24680632632225752,4,47,6
-0.9503289232961833,-0.8100992380641401,0.18332423735409975,-0.8236126489937305,4,21,6
-0.5600382364355028,0.2997168656438589,0.5722274440340698,0.11974677909165621,4,33,6
-0.594810760114342,-0.9893283760175109,0.6334754475392401,0.28937752498313785,4,24,6
-0.013306066859513521,0.9438254446722567,-0.8132685562595725,-0.38190566655248404,4,22,6
0.7987283119000494,-0.02456714166328311,0.7034285287372768,0.4854708155617118,4,16,6
-0.25023043854162097,-0.3849604418501258,0.605171849951148,0.8010463020764291,4,43,6
-0.40016441559419036,-0.08500161301344633,-0.08184241130948067,-0.3422237830236554,4,18,6
-0.22015576949343085,-0.42137241549789906,0.8037167806178331,0.17558377562090755,4,28,6
0.609481259714812,-0.7916242671199143,0.2075742413289845,-0.46046079508960247,1,8,7
0.9566103154793382,0.23007260914891958,0.08350564539432526,0.24332412984222174,1,13,7
0.30210956977680326,-0.17465802328661084,0.5583629501052201,-0.31609972985461354,1,13,7
-0.3248391770757735,-0.8730170638300478,-0.9679520684294403,-0.07245690515264869,1,17,7
0.566746118478477,-0.9524866617284715,-0.974731681868434,-0.5500527652911842,1,12,7
0.14997512567788363,0.3557202988304198,-0.9164956598542631,-0.7536949911154807,1,14,7
-0.34831776563078165,0.3082429450005293,0.7835079650394619,-0.19030167488381267,1,13,7
0.42985622165724635,-0.893455418292433,-0.7543173846788704,-0.5617060936056077,1,13,7
0.3092979583889246,0.615693271625787,0.9948099940083921,-0.39894570829346776,1,19,7
0.8793959156610072,0.4882109868340194,0.11559072509407997,0.5196387083269656,1,14,7
0.8953907103277743,0.27953517250716686,-0.668285624589771,0.11707086022943258,1,13,7
0.2875783992931247,-0.2690953644923866,0.14663555147126317,-0.2557696895673871,1,10,7
-0.292134259827435,0.08736557932570577,0.21343612484633923,-0.12146154046058655,1,7,7
0.06330859288573265,0.060983328614383936,0.4431831007823348,0.8152480167336762,1,9,7
-0.044741508550941944,0.9195453808642924,-0.18328730715438724,-0.14991849195212126,1,14,7
-0.9988568350672722,0.6845804341137409,-0.6564936079084873,0.0652517550624907,1,10,7
0.7078956929035485,0.05591779062524438,0.7741262926720083,-0.28514125384390354,1,14,7
