"Re","Im","Norm","Order"
4.8545,0,4.8545,3
3.9092,0,3.9092,4
2.8857,0,2.8857,5
1.9847,0,1.9847,6
1.2878,0,1.2878,7
-0.6131,0,0.6131,8
-0.9979,0,0.9979,9
-1.3335,0,1.3335,10
-1.6956,0,1.6956,11
-3.4418,0,3.4418,12
-4.2272,0,4.2272,13
-4.54,0,4.54,14
-6.8477,0,6.8477,15
6.0367,0,6.0367,1
5.3436,0,5.3436,2
4.9059,0,4.9059,3
4.0289,0,4.0289,4
2.0966,0,2.0966,5
1.9172,0,1.9172,6
1.4348,0,1.4348,7
0.6109,0,0.6109,8
-0.2031,0,0.2031,9
-1.7638,0,1.7638,10
-2.4695,0,2.4695,11
-2.6987,0,2.6987,12
-3.4047,0,3.4047,13
-4.1592,0,4.1592,14
-4.9359,0,4.9359,15
7.7411,0,7.7411,1
5.9758,0,5.9758,2
4.981,0,4.981,3
4.1818,0,4.1818,4
3.3312,0,3.3312,5
1.9254,0,1.9254,6
1.2794,0,1.2794,7
-0.0111,0,0.0111,8
-0.8907,0,0.8907,9
-1.9335,0,1.9335,10
-2.9908,0,2.9908,11
-3.1704,0,3.1704,12
-3.8003,0,3.8003,13
-5.4618,0,5.4618,14
-6.4235,0,6.4235,15
5.7928,0,5.7928,1
5.0163,0,5.0163,2
3.9551,0,3.9551,3
3.4018,0,3.4018,4
2.5174,0,2.5174,5
1.7175,0,1.7175,6
0.6177,0,0.6177,7
-0.7134,0,0.7134,8
-0.9864,0,0.9864,9
-1.4488,0,1.4488,10
-2.3254,0,2.3254,11
-2.9003,0,2.9003,12
-4.2341,0,4.2341,13
-5.749,0,5.749,14
-7.1905,0,7.1905,15
6.7572,0,6.7572,1
4.8758,0,4.8758,2
3.5356,0,3.5356,3
2.5248,0,2.5248,4
1.7391,0,1.7391,5
1.1975,0,1.1975,6
0.1786,0,0.1786,7
0.0073,0,0.0073,8
-0.8123,0,0.8123,9
-1.6921,0,1.6921,10
-2.064,0,2.064,11
-2.6189,0,2.6189,12
-3.4363,0,3.4363,13
-4.0378,0,4.0378,14
-5.4871,0,5.4871,15
7.1803,0,7.1803,1
6.0308,0,6.0308,2
4.4877,0,4.4877,3
3.0677,0,3.0677,4
2.0545,0,2.0545,5
1.1784,0,1.1784,6
0.2077,0,0.2077,7
-0.6781,0,0.6781,8
-1.2966,0,1.2966,9
-2.1315,0,2.1315,10
-3.0054,0,3.0054,11
-3.5707,0,3.5707,12
-4.8317,0,4.8317,13
-5.7514,0,5.7514,14
-7.3457,0,7.3457,15
6.4524,0,6.4524,1
5.2782,0,5.2782,2
5.0468,0,5.0468,3
2.9778,0,2.9778,4
2.7373,0,2.7373,5
1.8471,0,1.8471,6
0.293,0,0.293,7
-0.2925,0,0.2925,8
-0.995,0,0.995,9
-2.4289,0,2.4289,10
-3.1535,0,3.1535,11
-3.8005,0,3.8005,12
-4.4956,0,4.4956,13
-5.423,0,5.423,14
-7.4978,0,7.4978,15
6.217,0,6.217,1
4.5988,0,4.5988,2
4.2522,0,4.2522,3
3.7455,0,3.7455,4
3.5275,0,3.5275,5
3.0053,0,3.0053,6
1.4928,0,1.4928,7
0.3803,0,0.3803,8
-0.3526,0,0.3526,9
-1.6837,0,1.6837,10
-2.4407,0,2.4407,11
-3.3792,0,3.3792,12
-4.4187,0,4.4187,13
-5.9908,0,5.9908,14
-7.7329,0,7.7329,15
6.9368,0,6.9368,1
4.6712,0,4.6712,2
4.1766,0,4.1766,3
3.536,0,3.536,4
2.7017,0,2.7017,5
2.1971,0,2.1971,6
1.2952,0,1.2952,7
0.6414,0,0.6414,8
0.5677,0,0.5677,9
-1.5979,0,1.5979,10
-1.9637,0,1.9637,11
-2.9588,0,2.9588,12
-3.3742,0,3.3742,13
-5.5399,0,5.5399,14
-6.638,0,6.638,15
6.3774,0,6.3774,1
5.5893,0,5.5893,2
4.7965,0,4.7965,3
4.2419,0,4.2419,4
2.6808,0,2.6808,5
1.1668,0,1.1668,6
0.8678,0,0.8678,7
0.2962,0,0.2962,8
-0.8931,0,0.8931,9
-1.2637,0,1.2637,10
-2.2926,0,2.2926,11
-2.9296,0,2.9296,12
-3.6906,0,3.6906,13
-4.1059,0,4.1059,14
-5.2352,0,5.2352,15
7.2077,0,7.2077,1
5.9946,0,5.9946,2
5.594,0,5.594,3
4.5171,0,4.5171,4
3.3216,0,3.3216,5
2.5206,0,2.5206,6
1.1894,0,1.1894,7
0.6216,0,0.6216,8
0.0736,0,0.0736,9
-1.848,0,1.848,10
-2.6268,0,2.6268,11
-3.2551,0,3.2551,12
-4.2984,0,4.2984,13
-5.6096,0,5.6096,14
-6.2343,0,6.2343,15
7.6099,0,7.6099,1
5.7415,0,5.7415,2
4.5139,0,4.5139,3
3.1273,0,3.1273,4
1.9762,0,1.9762,5
1.1774,0,1.1774,6
0.7018,0,0.7018,7
-0.7354,0,0.7354,8
-0.8765,0,0.8765,9
-1.6445,0,1.6445,10
-2.2053,0,2.2053,11
-3.0932,0,3.0932,12
-5.1111,0,5.1111,13
-6.0071,0,6.0071,14
-6.8804,0,6.8804,15
6.4662,0,6.4662,1
4.0509,0,4.0509,2
3.5726,0,3.5726,3
2.7898,0,2.7898,4
1.9321,0,1.9321,5
1.6656,0,1.6656,6
0.5255,0,0.5255,7
0.3267,0,0.3267,8
-0.0235,0,0.0235,9
-1.2257,0,1.2257,10
-1.8061,0,1.8061,11
-3.0373,0,3.0373,12
-4.4014,0,4.4014,13
-4.7734,0,4.7734,14
-7.6527,0,7.6527,15
6.841,0,6.841,1
4.5545,0,4.5545,2
3.9241,0,3.9241,3
3.1841,0,3.1841,4
2.4583,0,2.4583,5
1.5,0,1.5,6
1.1382,0,1.1382,7
0.4745,0,0.4745,8
-0.0691,0,0.0691,9
-0.8199,0,0.8199,10
-2.0678,0,2.0678,11
-3.4933,0,3.4933,12
-4.3985,0,4.3985,13
-6.6956,0,6.6956,14
-7.6945,0,7.6945,15
6.4625,0,6.4625,1
5.4877,0,5.4877,2
3.8811,0,3.8811,3
3.2259,0,3.2259,4
3.0026,0,3.0026,5
2.0732,0,2.0732,6
1.1342,0,1.1342,7
0.7135,0,0.7135,8
-1.0116,0,1.0116,9
-1.8883,0,1.8883,10
-2.86,0,2.86,11
-3.0624,0,3.0624,12
-3.658,0,3.658,13
-4.3737,0,4.3737,14
-5.7178,0,5.7178,15
6.6358,0,6.6358,1
5.9547,0,5.9547,2
5.0592,0,5.0592,3
4.1369,0,4.1369,4
3.7151,0,3.7151,5
1.6066,0,1.6066,6
1.3887,0,1.3887,7
0.6668,0,0.6668,8
-0.3949,0,0.3949,9
-1.3236,0,1.3236,10
-2.0642,0,2.0642,11
-3.1108,0,3.1108,12
-3.421,0,3.421,13
-5.2927,0,5.2927,14
-6.6792,0,6.6792,15
7.5873,0,7.5873,1
5.7814,0,5.7814,2
3.8373,0,3.8373,3
3.3893,0,3.3893,4
2.3317,0,2.3317,5
1.8309,0,1.8309,6
1.1799,0,1.1799,7
0.5106,0,0.5106,8
-1.2079,0,1.2079,9
-1.6456,0,1.6456,10
-3.0088,0,3.0088,11
-3.2302,0,3.2302,12
-4.4389,0,4.4389,13
-5.8735,0,5.8735,14
-6.9398,0,6.9398,15
7.2926,0,7.2926,1
4.9048,0,4.9048,2
4.6872,0,4.6872,3
4.2125,0,4.2125,4
2.6878,0,2.6878,5
1.1097,0,1.1097,6
0.5961,0,0.5961,7
-0.5482,0,0.5482,8
-0.9757,0,0.9757,9
-2.8208,0,2.8208,10
-3.0844,0,3.0844,11
-4.2021,0,4.2021,12
-4.6798,0,4.6798,13
-5.4615,0,5.4615,14
-7.6209,0,7.6209,15
7.4564,0,7.4564,1
4.9924,0,4.9924,2
3.995,0,3.995,3
2.9819,0,2.9819,4
2.0514,0,2.0514,5
1.8761,0,1.8761,6
0.2319,0,0.2319,7
-0.7135,0,0.7135,8
-1.3676,0,1.3676,9
-1.7876,0,1.7876,10
-2.7085,0,2.7085,11
-3.6373,0,3.6373,12
-3.9774,0,3.9774,13
-4.8997,0,4.8997,14
-6.29,0,6.29,15
5.977,0,5.977,1
4.8772,0,4.8772,2
3.2965,0,3.2965,3
2.769,0,2.769,4
1.6326,0,1.6326,5
1.2745,0,1.2745,6
0.8001,0,0.8001,7
0.4418,0,0.4418,8
-0.1936,0,0.1936,9
-0.671,0,0.671,10
-2.4235,0,2.4235,11
-2.7635,0,2.7635,12
-4.8701,0,4.8701,13
-5.317,0,5.317,14
-6.6285,0,6.6285,15
5.2203,0,5.2203,1
4.798,0,4.798,2
4.0043,0,4.0043,3
3.3146,0,3.3146,4
2.766,0,2.766,5
2.3722,0,2.3722,6
0.8446,0,0.8446,7
-0.035,0,0.035,8
-0.951,0,0.951,9
-1.5603,0,1.5603,10
-2.6496,0,2.6496,11
-3.1125,0,3.1125,12
-3.9688,0,3.9688,13
-4.8662,0,4.8662,14
-6.8043,0,6.8043,15
5.7485,0,5.7485,1
4.8509,0,4.8509,2
3.5383,0,3.5383,3
3.158,0,3.158,4
2.6018,0,2.6018,5
2.2106,0,2.2106,6
1.6384,0,1.6384,7
0.4551,0,0.4551,8
-0.6586,0,0.6586,9
-1.5674,0,1.5674,10
-2.8794,0,2.8794,11
-3.4132,0,3.4132,12
-3.9753,0,3.9753,13
-4.7302,0,4.7302,14
-6.6158,0,6.6158,15
5.9577,0,5.9577,1
5.2884,0,5.2884,2
3.9961,0,3.9961,3
3.1088,0,3.1088,4
2.1849,0,2.1849,5
0.6933,0,0.6933,6
0.155,0,0.155,7
-0.2648,0,0.2648,8
-1.7021,0,1.7021,9
-2.0015,0,2.0015,10
-2.6245,0,2.6245,11
-3.6767,0,3.6767,12
-4.3399,0,4.3399,13
-5.4795,0,5.4795,14
-7.1516,0,7.1516,15
6.9932,0,6.9932,1
4.7486,0,4.7486,2
4.6871,0,4.6871,3
4.2831,0,4.2831,4
2.8892,0,2.8892,5
1.2494,0,1.2494,6
1.1982,0,1.1982,7
-0.1452,0,0.1452,8
-0.6719,0,0.6719,9
-1.0573,0,1.0573,10
-2.252,0,2.252,11
-2.8322,0,2.8322,12
-3.9011,0,3.9011,13
-7.1343,0,7.1343,14
-7.3273,0,7.3273,15
6.5682,0,6.5682,1
4.4879,0,4.4879,2
3.5835,0,3.5835,3
2.5887,0,2.5887,4
2.3366,0,2.3366,5
1.1672,0,1.1672,6
0.3678,0,0.3678,7
-0.4778,0,0.4778,8
-0.6914,0,0.6914,9
-1.2587,0,1.2587,10
-2.2343,0,2.2343,11
-2.6706,0,2.6706,12
-3.7173,0,3.7173,13
-4.0495,0,4.0495,14
-4.7334,0,4.7334,15
6.8398,0,6.8398,1
4.7568,0,4.7568,2
4.219,0,4.219,3
2.3543,0,2.3543,4
1.9108,0,1.9108,5
1.1335,0,1.1335,6
0.1057,0,0.1057,7
-0.362,0,0.362,8
-1.4769,0,1.4769,9
-2.4382,0,2.4382,10
-2.6192,0,2.6192,11
-3.2968,0,3.2968,12
-4.6217,0,4.6217,13
-5.0516,0,5.0516,14
-5.2063,0,5.2063,15
6.051,0,6.051,1
5.575,0,5.575,2
4.0948,0,4.0948,3
3.1929,0,3.1929,4
2.2036,0,2.2036,5
1.8305,0,1.8305,6
1.7001,0,1.7001,7
0.4118,0,0.4118,8
-0.455,0,0.455,9
-1.2358,0,1.2358,10
-1.4402,0,1.4402,11
-2.8829,0,2.8829,12
-3.5447,0,3.5447,13
-4.4608,0,4.4608,14
-6.1139,0,6.1139,15
6.7863,0,6.7863,1
5.4018,0,5.4018,2
5.13,0,5.13,3
4.1344,0,4.1344,4
3.1,0,3.1,5
1.3406,0,1.3406,6
0.3293,0,0.3293,7
-0.21,0,0.21,8
-1.6669,0,1.6669,9
-2.0937,0,2.0937,10
-2.7484,0,2.7484,11
-3.7259,0,3.7259,12
-3.9037,0,3.9037,13
-5.1779,0,5.1779,14
-6.2813,0,6.2813,15
6.8233,0,6.8233,1
4.6546,0,4.6546,2
3.9623,0,3.9623,3
2.9187,0,2.9187,4
2.469,0,2.469,5
1.6626,0,1.6626,6
1.2662,0,1.2662,7
0.3269,0,0.3269,8
-0.2756,0,0.2756,9
-1.5941,0,1.5941,10
-2.6532,0,2.6532,11
-3.2035,0,3.2035,12
-3.8603,0,3.8603,13
-5.5425,0,5.5425,14
-6.4938,0,6.4938,15
5.5523,0,5.5523,1
5.0913,0,5.0913,2
3.4143,0,3.4143,3
2.4032,0,2.4032,4
1.8741,0,1.8741,5
1.4415,0,1.4415,6
0.9227,0,0.9227,7
-0.183,0,0.183,8
-0.5178,0,0.5178,9
-1.5706,0,1.5706,10
-2.595,0,2.595,11
-3.4591,0,3.4591,12
-3.7544,0,3.7544,13
-6.0579,0,6.0579,14
-7.3136,0,7.3136,15
6.4182,0,6.4182,1
5.6032,0,5.6032,2
5.0306,0,5.0306,3
4.1511,0,4.1511,4
3.6363,0,3.6363,5
2.9124,0,2.9124,6
1.3995,0,1.3995,7
0.679,0,0.679,8
-0.8603,0,0.8603,9
-1.2121,0,1.2121,10
-2.1613,0,2.1613,11
-2.8649,0,2.8649,12
-5.0282,0,5.0282,13
-6.4988,0,6.4988,14
-7.1503,0,7.1503,15
5.6749,0,5.6749,1
4.6689,0,4.6689,2
4.4122,0,4.4122,3
2.8635,0,2.8635,4
2.3108,0,2.3108,5
2.1936,0,2.1936,6
0.5702,0,0.5702,7
0.208,0,0.208,8
-0.461,0,0.461,9
-0.6233,0,0.6233,10
-1.2883,0,1.2883,11
-2.8925,0,2.8925,12
-3.6569,0,3.6569,13
-5.6325,0,5.6325,14
-6.9478,0,6.9478,15
7.2334,0,7.2334,1
5.5738,0,5.5738,2
4.1809,0,4.1809,3
3.2358,0,3.2358,4
3.0527,0,3.0527,5
2.561,0,2.561,6
1.8168,0,1.8168,7
0.5179,0,0.5179,8
0.0284,0,0.0284,9
-1.2283,0,1.2283,10
-1.8687,0,1.8687,11
-2.6826,0,2.6826,12
-3.6176,0,3.6176,13
-4.837,0,4.837,14
-6.3509,0,6.3509,15
6.4814,0,6.4814,1
4.6026,0,4.6026,2
4.0231,0,4.0231,3
3.5614,0,3.5614,4
2.299,0,2.299,5
1.1525,0,1.1525,6
0.7519,0,0.7519,7
-0.1099,0,0.1099,8
-1.3488,0,1.3488,9
-1.673,0,1.673,10
-3.1094,0,3.1094,11
-3.4164,0,3.4164,12
-4.0855,0,4.0855,13
-5.2349,0,5.2349,14
-6.8432,0,6.8432,15
6.8459,0,6.8459,1
5.6354,0,5.6354,2
4.9584,0,4.9584,3
3.0361,0,3.0361,4
1.8123,0,1.8123,5
0.8221,0,0.8221,6
-0.2017,0,0.2017,7
-0.3943,0,0.3943,8
-1.114,0,1.114,9
-1.7448,0,1.7448,10
-2.5756,0,2.5756,11
-3.4878,0,3.4878,12
-4.9758,0,4.9758,13
-5.5491,0,5.5491,14
-6.4778,0,6.4778,15
5.7649,0,5.7649,1
4.4959,0,4.4959,2
3.8778,0,3.8778,3
3.656,0,3.656,4
2.1281,0,2.1281,5
1.9733,0,1.9733,6
1.3298,0,1.3298,7
0.6032,0,0.6032,8
0.2592,0,0.2592,9
-1.7448,0,1.7448,10
-2.2119,0,2.2119,11
-3.0033,0,3.0033,12
-3.6327,0,3.6327,13
-4.8621,0,4.8621,14
-5.0933,0,5.0933,15
7.1698,0,7.1698,1
5.2762,0,5.2762,2
4.4514,0,4.4514,3
3.0542,0,3.0542,4
2.06,0,2.06,5
1.3311,0,1.3311,6
-0.3234,0,0.3234,7
-0.7226,0,0.7226,8
-1.1524,0,1.1524,9
-1.5051,0,1.5051,10
-1.5429,0,1.5429,11
-3.8143,0,3.8143,12
-4.7172,0,4.7172,13
-5.7767,0,5.7767,14
-6.1875,0,6.1875,15
7.0366,0,7.0366,1
4.9883,0,4.9883,2
4.2511,0,4.2511,3
2.3551,0,2.3551,4
2.3378,0,2.3378,5
2.1278,0,2.1278,6
1.5697,0,1.5697,7
0.4222,0,0.4222,8
-0.1135,0,0.1135,9
-0.6459,0,0.6459,10
-2.1088,0,2.1088,11
-3.3455,0,3.3455,12
-4.5229,0,4.5229,13
-6.1712,0,6.1712,14
-6.704,0,6.704,15
7.7437,0,7.7437,1
6.0663,0,6.0663,2
4.7855,0,4.7855,3
2.5174,0,2.5174,4
2.3252,0,2.3252,5
1.4769,0,1.4769,6
1.203,0,1.203,7
0.6178,0,0.6178,8
-0.9407,0,0.9407,9
-1.6829,0,1.6829,10
-2.4306,0,2.4306,11
-3.1889,0,3.1889,12
-3.9627,0,3.9627,13
-5.0443,0,5.0443,14
-7.3838,0,7.3838,15
6.0919,0,6.0919,1
5.0744,0,5.0744,2
2.9659,0,2.9659,3
2.9131,0,2.9131,4
1.7276,0,1.7276,5
1.3914,0,1.3914,6
1.0778,0,1.0778,7
-0.1559,0,0.1559,8
-0.8452,0,0.8452,9
-1.6165,0,1.6165,10
-2.6751,0,2.6751,11
-3.4398,0,3.4398,12
-3.9206,0,3.9206,13
-5.2132,0,5.2132,14
-7.0998,0,7.0998,15
6.3396,0,6.3396,1
5.115,0,5.115,2
4.0744,0,4.0744,3
3.2481,0,3.2481,4
2.5414,0,2.5414,5
1.958,0,1.958,6
1.4724,0,1.4724,7
-0.1013,0,0.1013,8
-0.1714,0,0.1714,9
-1.251,0,1.251,10
-2.0905,0,2.0905,11
-2.5755,0,2.5755,12
-3.7074,0,3.7074,13
-4.4581,0,4.4581,14
-5.4823,0,5.4823,15
6.3365,0,6.3365,1
5.5621,0,5.5621,2
4.887,0,4.887,3
4.131,0,4.131,4
2.2723,0,2.2723,5
1.8053,0,1.8053,6
1.4607,0,1.4607,7
0.9157,0,0.9157,8
-0.2977,0,0.2977,9
-1.3706,0,1.3706,10
-2.3863,0,2.3863,11
-3.9436,0,3.9436,12
-4.7054,0,4.7054,13
-5.3384,0,5.3384,14
-5.6536,0,5.6536,15
6.8451,0,6.8451,1
5.9477,0,5.9477,2
4.7032,0,4.7032,3
3.4212,0,3.4212,4
3.1698,0,3.1698,5
2.4037,0,2.4037,6
1.5485,0,1.5485,7
0.6281,0,0.6281,8
0.3771,0,0.3771,9
-1.0185,0,1.0185,10
-2.0824,0,2.0824,11
-3.8374,0,3.8374,12
-4.2192,0,4.2192,13
-6.2677,0,6.2677,14
-7.644,0,7.644,15
6.5447,0,6.5447,1
5.5612,0,5.5612,2
4.7696,0,4.7696,3
3.4538,0,3.4538,4
2.7403,0,2.7403,5
1.2617,0,1.2617,6
1.1678,0,1.1678,7
-0.319,0,0.319,8
-1.4167,0,1.4167,9
-1.6703,0,1.6703,10
-2.9658,0,2.9658,11
-3.5207,0,3.5207,12
-4.4942,0,4.4942,13
-5.5312,0,5.5312,14
-6.9675,0,6.9675,15
5.2664,0,5.2664,1
4.5568,0,4.5568,2
4.0416,0,4.0416,3
2.3009,0,2.3009,4
1.6378,0,1.6378,5
0.1587,0,0.1587,6
-0.2544,0,0.2544,7
-0.4168,0,0.4168,8
-1.5193,0,1.5193,9
-1.7629,0,1.7629,10
-2.9731,0,2.9731,11
-4.1507,0,4.1507,12
-5.1737,0,5.1737,13
-5.913,0,5.913,14
-7.8547,0,7.8547,15
5.9703,0,5.9703,1
4.7361,0,4.7361,2
4.388,0,4.388,3
3.6103,0,3.6103,4
2.7331,0,2.7331,5
2.0365,0,2.0365,6
0.7448,0,0.7448,7
0.2219,0,0.2219,8
-0.5698,0,0.5698,9
-1.4354,0,1.4354,10
-2.7507,0,2.7507,11
-3.0685,0,3.0685,12
-4.3645,0,4.3645,13
-4.9656,0,4.9656,14
-5.5658,0,5.5658,15
7.1606,0,7.1606,1
5.6041,0,5.6041,2
3.9774,0,3.9774,3
3.4934,0,3.4934,4
3.364,0,3.364,5
1.965,0,1.965,6
0.9817,0,0.9817,7
-0.2952,0,0.2952,8
-0.895,0,0.895,9
-1.752,0,1.752,10
-2.7748,0,2.7748,11
-2.9382,0,2.9382,12
-5.3333,0,5.3333,13
-5.5042,0,5.5042,14
-8.0168,0,8.0168,15
6.176,0,6.176,1
5.3178,0,5.3178,2
3.744,0,3.744,3
2.4219,0,2.4219,4
1.7756,0,1.7756,5
1.32,0,1.32,6
0.2731,0,0.2731,7
-0.0745,0,0.0745,8
-0.4177,0,0.4177,9
-1.1571,0,1.1571,10
-2.3331,0,2.3331,11
-2.8201,0,2.8201,12
-3.3162,0,3.3162,13
-4.5771,0,4.5771,14
-8.3077,0,8.3077,15
6.4575,0,6.4575,1
4.9129,0,4.9129,2
4.3879,0,4.3879,3
3.3784,0,3.3784,4
2.2113,0,2.2113,5
0.8788,0,0.8788,6
0.4735,0,0.4735,7
-0.1544,0,0.1544,8
-0.9047,0,0.9047,9
-1.7152,0,1.7152,10
-2.3046,0,2.3046,11
-3.8794,0,3.8794,12
-5.2088,0,5.2088,13
-6.3839,0,6.3839,14
-6.9063,0,6.9063,15
8.2522,0,8.2522,1
5.4053,0,5.4053,2
4.0727,0,4.0727,3
3.8422,0,3.8422,4
2.726,0,2.726,5
2.5597,0,2.5597,6
1.3359,0,1.3359,7
0.3508,0,0.3508,8
-0.0422,0,0.0422,9
-1.1024,0,1.1024,10
-2.6237,0,2.6237,11
-4.3412,0,4.3412,12
-4.9221,0,4.9221,13
-6.0467,0,6.0467,14
-7.4758,0,7.4758,15
6.0878,0,6.0878,1
4.6813,0,4.6813,2
4.1989,0,4.1989,3
3.0561,0,3.0561,4
2.6447,0,2.6447,5
1.2916,0,1.2916,6
0.9051,0,0.9051,7
0.0162,0,0.0162,8
-0.0743,0,0.0743,9
-1.3636,0,1.3636,10
-2.4212,0,2.4212,11
-3.1352,0,3.1352,12
-4.0585,0,4.0585,13
-5.9702,0,5.9702,14
-6.4841,0,6.4841,15
6.333,0,6.333,1
5.2102,0,5.2102,2
4.3261,0,4.3261,3
3.1584,0,3.1584,4
2.5191,0,2.5191,5
1.7123,0,1.7123,6
1.4925,0,1.4925,7
0.4165,0,0.4165,8
0.0149,0,0.0149,9
-1.2242,0,1.2242,10
-1.8366,0,1.8366,11
-3.1909,0,3.1909,12
-3.666,0,3.666,13
-4.8803,0,4.8803,14
-7.0111,0,7.0111,15
6.1997,0,6.1997,1
5.6387,0,5.6387,2
4.9772,0,4.9772,3
3.4359,0,3.4359,4
2.9856,0,2.9856,5
2.2037,0,2.2037,6
1.4978,0,1.4978,7
0.2165,0,0.2165,8
-0.2231,0,0.2231,9
-0.7225,0,0.7225,10
-1.6373,0,1.6373,11
-3.2033,0,3.2033,12
-4.0633,0,4.0633,13
-5.0941,0,5.0941,14
-5.4557,0,5.4557,15
7.2758,0,7.2758,1
5.5735,0,5.5735,2
5.0489,0,5.0489,3
2.9009,0,2.9009,4
2.1974,0,2.1974,5
1.6804,0,1.6804,6
1.2787,0,1.2787,7
-0.3393,0,0.3393,8
-1.2034,0,1.2034,9
-1.9476,0,1.9476,10
-2.701,0,2.701,11
-3.0986,0,3.0986,12
-3.7432,0,3.7432,13
-4.2407,0,4.2407,14
-8.0272,0,8.0272,15
7.4425,0,7.4425,1
5.7238,0,5.7238,2
4.9109,0,4.9109,3
3.3366,0,3.3366,4
2.655,0,2.655,5
2.1641,0,2.1641,6
1.608,0,1.608,7
0.4822,0,0.4822,8
-0.4947,0,0.4947,9
-1.4651,0,1.4651,10
-2.5578,0,2.5578,11
-3.0341,0,3.0341,12
-4.1725,0,4.1725,13
-5.4776,0,5.4776,14
-6.8374,0,6.8374,15
7.9759,0,7.9759,1
4.8475,0,4.8475,2
4.2369,0,4.2369,3
3.3924,0,3.3924,4
2.81,0,2.81,5
1.6337,0,1.6337,6
1.1214,0,1.1214,7
0.9556,0,0.9556,8
0.6214,0,0.6214,9
-0.8229,0,0.8229,10
-2.2249,0,2.2249,11
-2.7565,0,2.7565,12
-5.337,0,5.337,13
-5.8193,0,5.8193,14
-6.9436,0,6.9436,15
7.0637,0,7.0637,1
6.5192,0,6.5192,2
4.4826,0,4.4826,3
3.3128,0,3.3128,4
2.8106,0,2.8106,5
2.4412,0,2.4412,6
1.6051,0,1.6051,7
0.6223,0,0.6223,8
0.1603,0,0.1603,9
-1.843,0,1.843,10
-2.4167,0,2.4167,11
-3.887,0,3.887,12
-5.9201,0,5.9201,13
-6.5379,0,6.5379,14
-7.112,0,7.112,15
6.5416,0,6.5416,1
4.3277,0,4.3277,2
4.259,0,4.259,3
2.9054,0,2.9054,4
2.2053,0,2.2053,5
1.2516,0,1.2516,6
0.1078,0,0.1078,7
-0.679,0,0.679,8
-0.9386,0,0.9386,9
-2.5738,0,2.5738,10
-2.8178,0,2.8178,11
-3.6079,0,3.6079,12
-4.3369,0,4.3369,13
-5.5561,0,5.5561,14
-6.4498,0,6.4498,15
6.8083,0,6.8083,1
4.6235,0,4.6235,2
4.1647,0,4.1647,3
3.5935,0,3.5935,4
2.2406,0,2.2406,5
1.8884,0,1.8884,6
0.9581,0,0.9581,7
-0.8842,0,0.8842,8
-1.2364,0,1.2364,9
-1.9762,0,1.9762,10
-2.6129,0,2.6129,11
-3.8607,0,3.8607,12
-5.2892,0,5.2892,13
-5.5356,0,5.5356,14
-6.0843,0,6.0843,15
7.16,0,7.16,1
5.2668,0,5.2668,2
4.2708,0,4.2708,3
3.3204,0,3.3204,4
2.6009,0,2.6009,5
2.2095,0,2.2095,6
1.193,0,1.193,7
0.8905,0,0.8905,8
0.2245,0,0.2245,9
-0.9596,0,0.9596,10
-2.0466,0,2.0466,11
-3.0968,0,3.0968,12
-3.7438,0,3.7438,13
-4.9344,0,4.9344,14
-5.442,0,5.442,15
6.2267,0,6.2267,1
4.7957,0,4.7957,2
4.0711,0,4.0711,3
3.8034,0,3.8034,4
2.381,0,2.381,5
1.8873,0,1.8873,6
1.7356,0,1.7356,7
-0.0172,0,0.0172,8
-0.8723,0,0.8723,9
-1.3421,0,1.3421,10
-2.9937,0,2.9937,11
-3.3972,0,3.3972,12
-3.9733,0,3.9733,13
-4.8375,0,4.8375,14
-8.0411,0,8.0411,15
7.6034,0,7.6034,1
7.0007,0,7.0007,2
5.4345,0,5.4345,3
3.5811,0,3.5811,4
2.1618,0,2.1618,5
1.8006,0,1.8006,6
1.0794,0,1.0794,7
0.7867,0,0.7867,8
0.2154,0,0.2154,9
-1.274,0,1.274,10
-1.4933,0,1.4933,11
-3.5493,0,3.5493,12
-4.0935,0,4.0935,13
-5.1436,0,5.1436,14
-6.2878,0,6.2878,15
6.182,0,6.182,1
4.0744,0,4.0744,2
3.4572,0,3.4572,3
2.6667,0,2.6667,4
2.1795,0,2.1795,5
1.8253,0,1.8253,6
1.1493,0,1.1493,7
-0.4795,0,0.4795,8
-0.62,0,0.62,9
-1.0646,0,1.0646,10
-2.2129,0,2.2129,11
-2.5437,0,2.5437,12
-3.1549,0,3.1549,13
-4.9306,0,4.9306,14
-5.2805,0,5.2805,15
6.8013,0,6.8013,1
5.2843,0,5.2843,2
3.6179,0,3.6179,3
2.888,0,2.888,4
2.3078,0,2.3078,5
1.504,0,1.504,6
0.4681,0,0.4681,7
0.3562,0,0.3562,8
-1.0565,0,1.0565,9
-1.5698,0,1.5698,10
-2.6643,0,2.6643,11
-3.7381,0,3.7381,12
-4.6545,0,4.6545,13
-5.7434,0,5.7434,14
-6.5163,0,6.5163,15
8.055,0,8.055,1
4.3467,0,4.3467,2
4.1317,0,4.1317,3
3.4188,0,3.4188,4
2.7781,0,2.7781,5
1.7867,0,1.7867,6
0.553,0,0.553,7
-0.8623,0,0.8623,8
-1.2029,0,1.2029,9
-1.8139,0,1.8139,10
-2.036,0,2.036,11
-3.0813,0,3.0813,12
-3.9664,0,3.9664,13
-4.4024,0,4.4024,14
-5.9042,0,5.9042,15
7.8931,0,7.8931,1
5.8471,0,5.8471,2
4.7162,0,4.7162,3
3.304,0,3.304,4
2.0282,0,2.0282,5
