"Re","Im","Norm","Order"
5.7694,0,5.7694,63
-5.6104,0,5.6104,64
5.5991,0,5.5991,65
-5.319,0,5.319,66
5.0858,0,5.0858,67
-4.9185,0,4.9185,68
-4.8178,0,4.8178,69
4.7084,0,4.7084,70
4.6209,0,4.6209,71
-4.6118,0,4.6118,72
4.0523,0,4.0523,73
-4.0231,0,4.0231,74
3.9294,0,3.9294,75
-3.8763,0,3.8763,76
3.8039,0,3.8039,77
-3.7191,0,3.7191,78
3.5736,0,3.5736,79
-3.4999,0,3.4999,80
3.0726,0,3.0726,81
3.0093,0,3.0093,82
-2.8822,0,2.8822,83
2.7691,0,2.7691,84
-2.6639,0,2.6639,85
-2.3862,0,2.3862,86
2.227,0,2.227,87
-2.1955,0,2.1955,88
1.7498,0,1.7498,89
-1.7087,0,1.7087,90
-1.4527,0,1.4527,91
1.2243,0,1.2243,92
-1.1536,0,1.1536,93
0.9473,0,0.9473,94
0.8132,0,0.8132,95
-0.6005,0,0.6005,96
0.5604,0,0.5604,97
0.4064,0,0.4064,98
-0.3923,0,0.3923,99
-0.1845,0,0.1845,100
19.4909,0,19.4909,1
-18.8893,0,18.8893,2
18.5058,0,18.5058,3
17.762,0,17.762,4
-17.7006,0,17.7006,5
17.3085,0,17.3085,6
17.0589,0,17.0589,7
-16.8757,0,16.8757,8
-16.7295,0,16.7295,9
16.3007,0,16.3007,10
-16.2704,0,16.2704,11
-15.9874,0,15.9874,12
15.5272,0,15.5272,13
-15.2122,0,15.2122,14
-14.8454,0,14.8454,15
14.7067,0,14.7067,16
-14.4731,0,14.4731,17
14.0993,0,14.0993,18
-14.0512,0,14.0512,19
13.8765,0,13.8765,20
-13.6862,0,13.6862,21
13.5731,0,13.5731,22
-13.395,0,13.395,23
13.2397,0,13.2397,24
-13.0488,0,13.0488,25
13.0314,0,13.0314,26
12.5984,0,12.5984,27
-12.3042,0,12.3042,28
-12.2074,0,12.2074,29
-11.9015,0,11.9015,30
11.7816,0,11.7816,31
-11.3502,0,11.3502,32
11.3353,0,11.3353,33
-11.1412,0,11.1412,34
-10.9183,0,10.9183,35
10.8796,0,10.8796,36
10.375,0,10.375,37
-10.3313,0,10.3313,38
10.2203,0,10.2203,39
-9.9187,0,9.9187,40
9.8417,0,9.8417,41
9.6007,0,9.6007,42
9.5366,0,9.5366,43
-9.3614,0,9.3614,44
-9.084,0,9.084,45
9.0569,0,9.0569,46
8.5021,0,8.5021,47
8.3743,0,8.3743,48
-8.3109,0,8.3109,49
-8.1531,0,8.1531,50
8.0068,0,8.0068,51
-7.6439,0,7.6439,52
7.6138,0,7.6138,53
7.41,0,7.41,54
-7.3661,0,7.3661,55
7.1915,0,7.1915,56
-7.0341,0,7.0341,57
-6.6975,0,6.6975,58
6.6938,0,6.6938,59
-6.4089,0,6.4089,60
5.9987,0,5.9987,61
-5.9585,0,5.9585,62
5.7091,0,5.7091,63
-5.4415,0,5.4415,64
5.4001,0,5.4001,65
-5.1875,0,5.1875,66
5.1577,0,5.1577,67
4.8647,0,4.8647,68
4.665,0,4.665,69
-4.5584,0,4.5584,70
4.5039,0,4.5039,71
4.3087,0,4.3087,72
-4.2672,0,4.2672,73
-4.0851,0,4.0851,74
-4.0147,0,4.0147,75
3.913,0,3.913,76
-3.5038,0,3.5038,77
-3.3988,0,3.3988,78
3.3273,0,3.3273,79
-3.1687,0,3.1687,80
2.9972,0,2.9972,81
2.8515,0,2.8515,82
-2.761,0,2.761,83
-2.5942,0,2.5942,84
-2.2912,0,2.2912,85
2.2708,0,2.2708,86
-2.2058,0,2.2058,87
1.8387,0,1.8387,88
1.7805,0,1.7805,89
-1.5012,0,1.5012,90
-1.3736,0,1.3736,91
1.1317,0,1.1317,92
-0.9989,0,0.9989,93
0.9082,0,0.9082,94
-0.6912,0,0.6912,95
0.6269,0,0.6269,96
-0.5411,0,0.5411,97
0.5282,0,0.5282,98
0.2221,0,0.2221,99
-0.1592,0,0.1592,100
-19.1893,0,19.1893,1
18.7105,0,18.7105,2
18.5489,0,18.5489,3
-18.5043,0,18.5043,4
-17.5356,0,17.5356,5
17.4755,0,17.4755,6
17.263,0,17.263,7
-16.7399,0,16.7399,8
-16.2119,0,16.2119,9
16.1697,0,16.1697,10
-15.9923,0,15.9923,11
15.9244,0,15.9244,12
